web_scraper_order,web_scraper_start_url,type,prix,adresse,image
"1766925004-132","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Robe fillette","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_1373672_uploaded_image1_1576952145.0.png"
"1766925004-133","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Robe fillette","13 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_1373581_uploaded_image1_1576950179.13.png"
"1766925004-134","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Robe fillette","13 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_1373563_uploaded_image1_1576949693.42.png"
"1766925004-135","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Pull enfant en cuir","12 000CFA","Pikine, Sénégal","https://images.coinafrique.com/thumb_1370069_uploaded_image1_1576879259.44.png"
"1766925004-136","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Boxer slip fille","4 000CFA","Sénégal","https://images.coinafrique.com/thumb_1344415_uploaded_image1_1576424608.36.png"
"1766925004-137","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Couches bébé et lingettes","30 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_1335113_uploaded_image1_1576237834.49.png"
"1766925004-138","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Vêtements","Prix sur demande","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_1332961_uploaded_image1_1576193148.2.png"
"1766925004-139","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Robe - enfant","Prix sur demande","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_1330054_uploaded_image1_1576151241.57.png"
"1766925004-140","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Robes","9 000CFA","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_1330043_uploaded_image1_1576151148.98.png"
"1766925004-141","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Vêtements enfant","Prix sur demande","Guédiawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_1318538_uploaded_image1_1575939916.47.png"
"1766925004-142","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Robe pour enfants","5 000CFA","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://images.coinafrique.com/thumb_1317815_uploaded_image1_1575924047.73.png"
"1766925004-143","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Ensemble enfant","Prix sur demande","Dakar-Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_1316993_uploaded_image1_1575912153.45.png"
"1766925004-144","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Robe brodé et bazin","7 000CFA","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://images.coinafrique.com/thumb_1311765_uploaded_image1_1575816948.09.png"
"1766925004-145","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Robe  pour enfants","5 000CFA","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://images.coinafrique.com/thumb_1311757_uploaded_image1_1575816788.31.png"
"1766925004-146","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Vêtements enfant","Prix sur demande","Dakar-Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_1308250_uploaded_image1_1575732181.36.png"
"1766925004-147","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Ensemble vêtements enfants","6 000CFA","Dakar-Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_1308244_uploaded_image1_1575732106.25.png"
"1766925004-148","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Robe princesse","10 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_1306722_uploaded_image1_1575705367.41.png"
"1766925004-149","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Vêtements Enfants","Prix sur demande","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_1306088_uploaded_image1_1575679888.1.png"
"1766925004-150","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Robes et chemises enfants","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_1305436_uploaded_image1_1575666018.7.png"
"1766925004-151","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Vêtements enfants - 0 à 5 ans","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_1304621_uploaded_image1_1575653403.01.png"
"1766925004-152","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Vêtements bébé","2 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_1303712_uploaded_image1_1575639089.05.png"
"1766925004-153","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Vêtements bébé","3 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_1303699_uploaded_image1_1575638913.69.png"
"1766925004-154","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Blouson enfant","Prix sur demande","Médina, Dakar, Sénégal","https://images.coinafrique.com/thumb_1293363_uploaded_image1_1575463410.31.png"
"1766925004-155","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Bavoir bébé 0-3 ans","1 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_1284185_uploaded_image1_1575301233.88.png"
"1766925004-156","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Bavoir + chaussons bébé","2 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_1284009_uploaded_image1_1575298926.1.png"
"1766925004-157","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","3 chaussettes bébé 0-1 an","1 500CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_1283945_uploaded_image1_1575298312.76.png"
"1766925004-158","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Vêtements enfants - 0 à 5 ans","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_1282310_uploaded_image1_1575282145.6.png"
"1766925004-159","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Vêtements enfants - 0 à 5 ans","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_1282295_uploaded_image1_1575281930.46.png"
"1766925004-160","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Blouson pour enfant","14 000CFA","Mboro, Sénégal","https://images.coinafrique.com/thumb_1277041_uploaded_image1_1575150231.49.png"
"1766925004-161","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Vêtements enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_1275582_uploaded_image1_1575122531.77.png"
"1766925004-162","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Vêtements enfants","Prix sur demande","Dakar-Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_1273024_uploaded_image1_1575074612.55.png"
"1766925004-163","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Vêtements bébé","3 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_1265617_uploaded_image1_1574948491.15.png"
"1766925004-164","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Vêtements enfant","3 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_1265573_uploaded_image1_1574947905.39.png"
"1766925004-165","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Vêtements bébé","Prix sur demande","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_1260781_uploaded_image1_1574865295.78.png"
"1766925004-166","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Vêtements bébé","Prix sur demande","Sénégal","https://images.coinafrique.com/thumb_1260767_uploaded_image1_1574865155.0.png"
"1766925004-167","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Vêtements bébé","Prix sur demande","Sénégal","https://images.coinafrique.com/thumb_1260760_uploaded_image1_1574865070.99.png"
"1766925004-168","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Vêtements Enfants","Prix sur demande","Dakar-Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_1252465_uploaded_image1_1574711610.16.png"
"1766925004-169","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Vêtements","Prix sur demande","Thies Nord, Thiès, Sénégal","https://images.coinafrique.com/thumb_1240247_uploaded_image3_1574475021.15.png"
"1766925004-170","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Vêtement enfant","10 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_1228231_uploaded_image1_1574275865.23.png"
"1766925004-171","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Ensemble enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_1215985_uploaded_image1_1574083780.43.png"
"1766925004-172","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Ensemble enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_1215982_uploaded_image1_1574083746.53.png"
"1766925004-173","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Ensemble enfants","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_1215974_uploaded_image1_1574083642.04.png"
"1766925004-174","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Ensemble enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_1215970_uploaded_image1_1574083608.55.png"
"1766925004-175","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Ensemble enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_1215968_uploaded_image1_1574083569.04.png"
"1766925004-176","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Ensemble enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_1215966_uploaded_image1_1574083540.02.png"
"1766925004-177","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Ensemble enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_1215960_uploaded_image1_1574083499.93.png"
"1766925004-178","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Ensemble enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_1215958_uploaded_image1_1574083471.83.png"
"1766925004-179","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Ensemble enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_1215951_uploaded_image1_1574083394.37.png"
"1766925004-180","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Ensemble enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_1215949_uploaded_image1_1574083366.59.png"
"1766925004-181","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Vêtements enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_1215946_uploaded_image1_1574083335.25.png"
"1766925004-182","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","ensemble enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_1215944_uploaded_image1_1574083299.43.png"
"1766925004-183","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Habillement","Prix sur demande","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_1213563_uploaded_image1_1574057728.82.png"
"1766925004-184","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Vêtements enfant","Prix sur demande","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_1213559_uploaded_image1_1574057658.98.png"
"1766925004-185","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Habits Enfants","Prix sur demande","Sénégal","https://images.coinafrique.com/thumb_1213556_uploaded_image1_1574057569.57.png"
"1766925004-186","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Complet enfant","Prix sur demande","Hann Bel-Air, Pikine, Sénégal","https://images.coinafrique.com/thumb_1213553_uploaded_image1_1574057521.73.png"
"1766925004-187","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Habillement enfants","Prix sur demande","Hann Bel-Air, Pikine, Sénégal","https://images.coinafrique.com/thumb_1213548_uploaded_image1_1574057447.53.png"
"1766925004-188","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Ensemble Enfant","Prix sur demande","Hann Bel-Air, Pikine, Sénégal","https://images.coinafrique.com/thumb_1213545_uploaded_image1_1574057372.58.png"
"1766925004-189","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Habillement","Prix sur demande","Hann Bel-Air, Pikine, Sénégal","https://images.coinafrique.com/thumb_1213543_uploaded_image1_1574057323.17.png"
"1766925004-190","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Habillement enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_1213534_uploaded_image1_1574057252.48.png"
"1766925004-191","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Ensemble jogging","Prix sur demande","Pikine, Sénégal","https://images.coinafrique.com/thumb_1213530_uploaded_image1_1574057207.9.png"
"1766925004-192","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Ensemble Enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_1213525_uploaded_image1_1574057162.51.png"
"1766925004-193","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Ensemble Enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_1213522_uploaded_image1_1574057111.07.png"
"1766925004-194","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Habillement","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_1213519_uploaded_image1_1574057062.98.png"
"1766925004-195","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Complet enfants","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_1213516_uploaded_image1_1574057003.71.png"
"1766925004-196","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Habits enfants","Prix sur demande","Pikine, Sénégal","https://images.coinafrique.com/thumb_1213509_uploaded_image1_1574056903.27.png"
"1766925004-197","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Vêtements enfant","Prix sur demande","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://images.coinafrique.com/thumb_1207842_uploaded_image1_1573908906.94.png"
"1766925004-198","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Vêtements enfant","Prix sur demande","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://images.coinafrique.com/thumb_1207827_uploaded_image1_1573908754.13.png"
"1766925004-199","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Ensemble enfant","15 000CFA","Guédiawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_1204362_uploaded_image1_1573832164.18.png"
"1766925012-200","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","Grenouillère bébé","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_1951637_uploaded_image1_1586970326.99.jpeg"
"1766925012-201","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","Vêtements enfant","5 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_1951634_uploaded_image1_1586970221.31.jpeg"
"1766925012-202","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","Ensemble pour bébé","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_1943562_uploaded_image1_1586864768.03.jpeg"
"1766925012-203","https://sn.coinafrique.com/categorie/vetements-enfants?page=18","Ensemble enfant","5 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_1943553_uploaded_image1_1586864671.63.jpeg"
